RTT	Window	ACK
21163	40.2674231493	24098
21431	39.9390860733	24099
21378	40.2129833114	24100
21415	40.3173244054	24100
21681	39.9936257071	24101
21759	40.0198655159	24102
21701	40.2961646127	24103
21952	40.0021155208	24104
22003	40.0750153184	24104
21941	40.3536586302	24105
22191	40.0619084863	24106
22154	40.2912930105	24107
22158	40.4458111926	24108
22453	40.0734388632	24109
22566	40.0303727503	24109
22680	39.9853552933	24110
23224	39.2006754567	24111
23356	39.1296214617	24112
23494	39.0488155367	24113
23993	38.3820673477	24114
24131	38.3065683091	24114
24178	38.3752831245	24115
24813	37.5321998476	24116
25003	37.3844171437	24117
25153	37.2975811035	24117
25586	36.799696718	24118
25722	36.7372547226	24119
25872	36.6551510602	24120
26160	36.3805954931	24120
26490	36.0543119802	24121
26682	35.9204420021	24122
26966	35.6659508204	24123
27438	17.7687304528	24124
27601	17.8400034846	24124
27658	17.9755594469	24125
28144	17.8311713996	24126
28211	17.9512564446	24127
28354	18.0192775648	24127
28668	17.9758176901	24128
28597	18.1719167166	24129
28520	18.3701290827	24130
28832	18.3162710619	24131
28878	18.4292799142	24131
28810	18.6128604309	24132
28855	18.721340104	24133
29060	18.7235430444	24134
28944	18.9311849026	24134
28895	19.0939735229	24135
29096	19.0897871639	24136
28990	19.2857611511	24137
28984	19.4139988408	24138
29231	19.3712641959	24139
29228	19.4927461774	24139
29212	19.6211997144	24140
29159	19.7731171311	24141
29381	19.7374096124	24142
29419	19.8238314076	24142
29370	19.9674138607	24143
29587	19.9291228827	24144
29485	20.1050863354	24145
29455	20.2312194892	24146
29371	20.3935958823	24146
29580	20.3518824343	24147
29565	20.4632732542	24148
29474	20.6264916053	24149
29688	20.5758287152	24150
29680	20.6781506284	24150
29485	20.9110725858	24151
29362	21.0940128675	24152
29542	21.0590543671	24153
29233	21.3750304551	24153
29114	21.5549968882	24154
29313	21.499506447	24155
29312	21.5899804735	24155
29269	21.7104877546	24156
29277	21.7922583636	24156
29477	21.730473724	24157
29545	21.7653255962	24158
29558	21.8395914198	24158
29819	21.7305756222	24159
30032	21.6570746849	24160
30205	21.6122785211	24160
30239	21.6662379219	24161
30547	21.5243806625	24162
30529	21.6128606555	24163
30648	21.6036003279	24163
30603	21.7093120397	24164
30898	21.5744796209	24165
30907	21.6398279819	24166
31071	21.5960920661	24166
31322	21.4922011161	24167
31354	21.5386300135	24168
31376	21.5911210484	24169
31382	21.6538630465	24169
31660	21.529315384	24170
31766	21.5221671181	24171
31775	21.5800783553	24172
31786	21.6359389745	24173
32071	21.5057963795	24174
32148	21.5156350439	24174
32049	21.6430152189	24175
32022	21.721622182	24176
32287	21.6026051358	24177
32244	21.6901709296	24177
32052	21.8786270457	24178
32302	21.7668021614	24179
32145	21.9303349371	24180
32011	22.0790398376	24180
31766	22.3061163242	24181
32071	22.1496902517	24182
31899	22.3245955048	24183
31859	22.4076401171	24183
31587	22.655559617	24184
31756	22.5891476978	24185
31588	22.7632226265	24186
31639	22.7798759326	24186
31571	22.8819059055	24187
31839	22.7413349649	24188
31658	22.9232056807	24189
31511	23.0817588917	24190
31362	23.2428080256	24190
31700	23.0453617746	24191
31698	23.0967433123	24192
31507	23.2865376385	24193
31342	23.4587222367	24194
31589	23.3240605026	24195
31459	23.4689769923	24195
30456	24.2915632386	24195
29573	25.0675896895	24195
28895	25.7072385482	24195
28223	26.3715587152	24195
27623	26.9972677038	24195
27021	27.6523404706	24195
26406	28.3507444661	24195
25762	29.1147147326	24195
24907	30.1708199437	24195
24286	30.999913636	24195
23647	31.8962785521	24195
22894	33.0054575906	24195
22215	34.0756689683	24195
21643	35.0387450292	24195
21302	35.6626044893	24196
21409	35.5464920069	24196
21738	35.0691798107	24197
21652	35.2688842151	24198
21592	35.4269695349	24199
21558	35.5425221262	24199
21506	35.6877941995	24200
21463	35.8182583017	24201
21737	35.4245084032	24202
21798	35.3824939584	24202
21693	35.6106848286	24203
21684	35.6819590915	24204
21673	35.7561371315	24204
21805	35.5949632379	24205
21861	35.5584808245	24206
21788	35.7320632615	24207
21732	35.8782906962	24208
21804	35.8133603809	24208
21892	35.7223088331	24209
22163	35.3373613287	24210
22116	35.4640111547	24211
22093	35.5521331033	24212
22107	35.5803886765	24212
22026	35.7617947965	24213
22028	35.8087111134	24214
22313	35.4004720267	24215
22449	35.2344743112	24215
22365	35.4150825552	24216
22346	35.4931371222	24217
22329	35.5677711529	24217
22348	35.5847398344	24218
22659	35.1425365984	24219
22649	35.2039276423	24220
22665	17.6805285788	24221
22541	18.1320537319	24221
22545	18.4761165214	24222
22545	18.8168688298	24223
22759	18.9713718294	24224
22687	19.3582586568	24225
22686	19.6802921158	24225
22624	20.0510293606	24226
22524	20.453233246	24227
22444	20.8356241731	24228
22366	21.2142402022	24228
22442	21.4429174924	24229
22309	21.8688283893	24230
22173	22.2987775285	24231
22120	22.6447957925	24232
22060	22.9959812719	24232
21965	23.3826250421	24233
21919	23.7159494694	24234
22135	23.7626273455	24235
21994	24.1915782135	24235
21854	24.6217544761	24236
21778	24.9807535652	24237
21680	25.3649848019	24237
21551	25.7868300389	24238
21434	26.1962370832	24239
21408	26.4942669162	24239
21560	26.5691614959	24240
21547	26.8444521517	24241
21541	27.108757599	24241
21567	27.3301651151	24242
21683	27.4343332482	24242
21832	27.4934993154	24243
21943	27.5973793459	24243
22192	27.5258461951	24244
22297	27.631167871	24245
22456	27.6668230414	24245
22456	27.8961873756	24246
22564	27.9890551573	24246
22643	28.1151781681	24247
22800	28.1420433788	24247
22751	28.4218636655	24248
22862	28.5003318366	24249
23161	28.3444482677	24250
23240	28.4578401721	24251
23213	28.6993804623	24252
23301	28.797137044	24252
23232	29.0879423596	24253
23326	29.173729242	24254
23366	29.3250358942	24254
23320	29.583143143	24255
23698	29.3070045302	24256
23714	29.4815260755	24257
23915	29.4251331782	24257
23815	29.7396363216	24258
23866	29.8653993626	24259
23949	29.9493575075	24259
23924	30.1671377374	24260
23922	30.3550064491	24261
24017	30.4184224642	24261
23927	30.7159049732	24262
24218	30.52661485	24263
24299	30.6029883915	24264
24287	30.7952928086	24264
24254	31.0135968797	24265
24263	31.1774283916	24266
24358	31.2295010609	24266
24347	31.416392325	24267
24347	31.5882238146	24268
24420	31.6641813649	24269
24425	31.8271338026	24269
24651	31.7023303734	24270
24665	31.8503493373	24271
24652	32.032380492	24272
24721	32.1068973483	24273
24795	32.1736755462	24273
24816	32.3080909726	24274
24772	32.526595225	24275
24773	32.6855963311	24275
24418	33.3226414922	24275
23880	34.2380673091	24275
23179	35.4423796327	24275
22407	36.837333925	24275
21819	38.0077447638	24275
21368	38.9905326165	24275
20854	40.1357316253	24275
20406	41.2042423066	24275
19905	42.4325348068	24275
19764	42.9269526987	24276
20155	42.2813228489	24277
20736	41.2777361577	24278
21061	40.8182772904	24278
21474	40.2065791379	24279
22079	39.2727195408	24280
22522	38.6640985301	24281
22794	38.363939597	24282
23354	37.6007111603	24283
23829	37.0041180165	24283
23980	36.922443196	24284
24576	36.174087433	24285
25179	35.4507273766	24286
25498	35.1478092956	24286
25961	34.6585061281	24287
26529	34.0505086541	24288
26913	33.696295786	24289
27643	32.9340894657	24290
27779	32.8993838884	24291
27781	33.0230523128	24291
28039	32.8435922782	24292
28042	32.9639947164	24293
28042	33.0874450229	24294
28360	32.838046924	24295
28452	32.8526330597	24295
28457	32.9671641252	24296
28818	32.6725508469	24297
28823	32.7847966603	24298
28941	32.7681349817	24298
28948	32.876775684	24299
29243	32.6600980373	24300
29257	32.7589894458	24301
29280	16.5946880507	24301
29392	16.6968915612	24302
29428	16.8383813255	24303
29369	17.0312519025	24304
29649	17.0249073487	24305
29604	17.2025799746	24306
29612	17.3468562001	24306
29837	17.3611371549	24307
29789	17.5318213386	24308
29748	17.6963593362	24309
30050	17.6550543224	24310
30090	17.7656053556	24310
30015	17.942082522	24311
30015	18.0719691426	24312
30213	18.0804536197	24313
30165	18.234288772	24313
30203	18.3342624038	24314
30424	18.3211847525	24315
30359	18.4789022078	24316
30407	18.566222636	24317
30644	18.5364728791	24318
30666	18.6352340079	24318
30584	18.7958987235	24319
30536	18.9347019391	24320
30762	18.9024851412	24321
30813	18.976392065	24321
30761	19.1123567095	24322
30978	19.0801953994	24323
30916	19.2189780825	24324
30946	19.2993975112	24325
30886	19.4347921692	24325
31095	19.4001095443	24326
31068	19.5117271419	24327
30995	19.6514177159	24328
31199	19.6148382082	24329
31260	19.6671181965	24329
31109	19.8524168602	24330
31037	19.9873790833	24331
31244	19.942171852	24332
31289	19.9995003373	24332
31207	20.1372268521	24333
31409	20.0913151942	24334
31421	20.1661968229	24334
31457	20.2245902128	24335
31464	20.3005762877	24335
31777	20.1793708235	24336
31856	20.2069663875	24337
31963	20.2158014678	24337
32256	20.1070820694	24338
32450	20.0604864446	24339
32567	20.0609333862	24339
32336	20.276454703	24340
32579	20.196087618	24341
32431	20.358656527	24342
32163	20.5985030796	24342
31898	20.8396445309	24343
32097	20.7792630541	24344
31764	21.0658970562	24345
31516	21.3002550442	24346
31728	21.2253359856	24347
31523	21.4304924132	24347
31369	21.6024443278	24348
31358	21.676089778	24349
31969	21.3259412582	24350
32077	21.3173927676	24350
31863	21.5235898326	24351
31786	21.6382607776	24352
32195	21.4244813862	24353
32060	21.5754437321	24353
32002	21.6747925952	24354
31865	21.8278814573	24355
32306	21.5884112415	24356
32182	21.729734509	24357
32171	21.7947540851	24357
32705	21.4949898791	24358
32695	21.5571316092	24359
32944	21.4488107238	24360
33263	21.2966813144	24360
33773	21.0273396336	24361
33966	20.9593228773	24362
34173	20.8830307868	24363
34264	20.8776245973	24363
34473	20.8003349645	24364
34518	20.8219796116	24365
34670	20.7787881886	24366
34667	20.8282414882	24366
34854	20.7634558125	24367
34879	20.7950720746	24368
34853	20.8566936038	24369
34922	20.8610835314	24369
35312	20.6753728462	24370
35291	20.7319870552	24371
35287	20.778255883	24372
35279	20.8265039083	24372
34434	21.3817879005	24372
33910	21.7566868973	24372
33191	22.273047215	24372
32510	22.7852054103	24372
31929	23.2458383858	24372
31238	23.8066749651	24372
30593	24.355793995	24372
29879	24.9857161147	24372
28989	25.8017622731	24372
28372	26.4124553342	24372
27825	26.9818167282	24372
26963	27.8957103081	24372
26164	28.800003332	24372
25741	29.3260923435	24373
25732	29.3887433612	24373
25711	29.464743799	24374
25696	29.5335355206	24375
25782	29.486012698	24375
25957	29.337446928	24376
25895	29.4576191649	24377
25855	29.5527874779	24378
25839	29.6203045574	24378
25719	29.8075491855	24379
25970	29.5676304934	24380
25906	29.6885735453	24381
26043	29.5796544249	24381
25983	29.6949443644	24382
25989	29.7346837452	24383
25987	29.7831961969	24383
26185	29.6034950881	24384
26178	29.6565665969	24385
26206	29.6696279071	24386
26070	29.8690306023	24386
25680	30.3675926243	24387
25476	30.6557081698	24388
25691	30.4433791797	24389
25473	30.7481637447	24389
25316	30.9830256951	24390
25105	31.2876263218	24391
24878	31.6173650853	24392
24670	31.9282212827	24392
24818	31.7814964943	24393
24751	31.910984604	24394
24610	32.1371843167	24395
24420	32.4305996801	24396
24197	32.7729172634	24396
23991	33.097798922	24397
24248	16.4588750133	24398
23841	17.0761690515	24399
23527	17.6381677618	24399
23201	18.2183748457	24400
22861	18.8204878624	24401
22674	19.3037232035	24401
22793	19.5236996779	24402
22505	20.0930743576	24403
22222	20.6674123454	24404
22072	21.1235410182	24404
22013	21.4919471694	24405
21914	21.8976954828	24406
21755	22.364266869	24407
21977	22.437628097	24408
21867	22.8472654634	24408
21868	23.1391194071	24409
21899	23.3951456956	24410
21811	23.7759051056	24411
21747	24.129627424	24411
21774	24.3797733231	24412
21881	24.5360498705	24413
21729	24.9819938838	24414
21731	25.2509657183	24415
21668	25.593520264	24415
21637	25.8968772657	24416
21751	26.0237067847	24416
21724	26.3162833986	24417
21781	26.5043997682	24417
22015	26.4744696886	24418
22201	26.4999707496	24419
22348	26.5690448038	24419
22451	26.6872010462	24420
22705	26.6238807097	24420
22767	26.7838926756	24421
22987	26.755844711	24421
23177	26.7609934308	24422
23512	26.599134132	24423
23675	26.6321257226	24423
23790	26.7167208127	24424
23987	26.7071944831	24424
23911	27.0009866723	24425
24018	27.0870623582	24426
24039	27.2680133891	24427
24115	27.3845148238	24427
24303	27.3720646699	24428
24407	27.452521922	24429
24395	27.6617987996	24430
24384	27.8687524689	24431
24432	28.0067390021	24431
24518	28.0992425075	24432
24561	28.2391622151	24433
24763	28.1951214565	24434
24986	28.12691244	24434
25275	27.9854554211	24435
25557	27.8536771045	24436
25687	27.8877141843	24437
25893	27.8383653371	24438
26111	27.7759637538	24438
26252	27.7948503498	24439
26474	27.7274289137	24440
26625	27.7339077473	24440
26993	27.5163523317	24441
27194	27.4713987857	24442
27729	27.0958452287	24443
27852	27.1291018804	24444
27991	27.1456822549	24444
28197	27.0967207076	24445
28312	27.1345882316	24446
28514	27.088442766	24447
28650	27.1044603463	24447
28814	27.0932053122	24448
28948	27.1093925143	24449
29076	27.1302916599	24450
29593	26.7933953257	24451
29775	26.7651647789	24451
30054	26.6503020034	24452
30246	26.613219637	24453
30394	26.6144263912	24453
30248	26.8736700951	24453
29810	27.4005843261	24453
29334	27.9787649728	24453
28642	28.7908687947	24453
28146	29.436104646	24453
27813	29.9274067234	24453
27302	30.6283570041	24453
26897	31.2318164897	24453
26034	32.4134401438	24453
25992	32.6117127236	24454
26201	32.4956607951	24455
26355	32.4483870556	24455
26669	32.2066502386	24456
27479	31.3928733863	24457
27659	31.3226902664	24458
28240	30.8090626447	24459
28400	30.7649960346	24460
28859	30.4025906399	24461
29117	30.2584590076	24461
29098	30.4030393998	24462
29422	30.1911772852	24463
29504	30.2293677547	24464
29495	30.3602360953	24464
29689	30.282215144	24465
29867	30.2209128209	24466
29866	30.340630996	24467
30117	30.2050236305	24468
30174	30.2645456033	24469
30167	30.3877266888	24469
30399	30.2706440418	24470
30490	30.2943530105	24471
30497	30.4009983265	24472
30849	30.1659931666	24473
30867	30.2598049442	24474
30881	30.3570290978	24474
30877	30.4715131405	24475
31161	30.3029435082	24476
31153	30.41950643	24477
31157	15.4245571412	24477
31285	15.5167780056	24478
31058	15.7834752941	24479
30821	16.0562329694	24480
31073	16.0732468456	24481
31003	16.2542701604	24481
30787	16.5113132263	24482
31025	16.5239331719	24483
30821	16.7709575731	24484
30607	17.0243564232	24484
30765	17.0699810394	24485
30574	17.3081891338	24486
30375	17.5517562605	24487
30220	17.7704238999	24487
30332	17.8308547026	24488
30109	18.0878271307	24489
29874	18.353979679	24490
30089	18.3438623313	24491
29835	18.6201823939	24491
29584	18.8974586191	24492
29828	18.859388691	24493
29629	19.1015867454	24494
29406	19.3611180284	24494
29281	19.5572409501	24495
29459	19.5502162532	24496
29233	19.8117548178	24497
29070	20.0322804441	24498
29275	19.999148111	24499
29061	20.2528521862	24499
28945	20.4394086242	24500
29148	20.4002922016	24501
28962	20.633803705	24502
28846	20.818316088	24503
28675	21.0432571003	24503
28856	21.0101142202	24504
28740	21.1928799276	24505
28416	21.5323323046	24506
28580	21.5047866538	24507
28389	21.7449108934	24507
28064	22.0920720627	24508
27831	22.3719744328	24509
28037	22.3006917676	24510
27946	22.465569369	24510
27747	22.7184915821	24511
27961	22.6346222877	24512
28005	22.6878582885	24512
27860	22.8941481071	24513
27931	22.9229074585	24513
28233	22.7627354483	24514
28218	22.8589286129	24515
28181	22.972182032	24515
28430	22.8525592023	24516
28504	22.8736783405	24517
28498	22.9580583484	24517
28371	23.1398604214	24518
28634	23.0047662875	24519
28510	23.1817495225	24520
28489	23.2749836649	24520
28259	23.540354763	24521
28538	23.3845998263	24522
27854	24.0342455981	24523
27747	24.2018153178	24523
27895	24.1471145868	24524
27686	24.4028829027	24525
27472	24.6662597624	24526
27295	24.8992095114	24526
27554	24.736730039	24527
27552	24.80936501	24528
27524	24.9047936463	24529
27517	24.980627226	24530
27786	24.8069195871	24531
27835	24.8305832088	24531
27839	24.893669269	24532
27833	24.9650442951	24533
28113	24.7811055045	24534
28113	24.8451803135	24535
28154	24.8723573512	24535
28156	24.9333308321	24536
28453	24.7345569971	24537
28477	24.7745569833	24538
28593	24.7340689248	24538
28802	24.6136069912	24539
28890	24.5969165511	24540
28891	24.6537984897	24541
28934	24.6742673108	24541
29167	24.5332811704	24542
29172	24.5846699001	24543
29197	24.6186524243	24544
29366	24.5311867571	24544
29570	24.4152958229	24545
29571	24.4673292427	24546
29618	24.4807991667	24547
29651	24.5053197684	24547
28895	25.1991125949	24547
28270	25.8095457103	24547
27816	26.2845093077	24547
27164	26.9699121657	24547
26396	27.8102128356	24547
25797	28.5123514651	24547
25244	29.1940705568	24547
24602	30.0140028841	24547
24049	30.763085158	24547
23488	31.5576499063	24547
22841	32.5125252849	24547
22185	33.5361330745	24547
